"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","rescheduledFrom","rescheduledFromDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","status.reason","rescheduleDate","rescheduleGameDate"
745362,"38e36338-aa6b-4bbb-835c-35b2047f9e97","/api/v1.1/game/745362/feed/live","R","2024","2024-04-07T20:05:00Z","2024-04-07",NA,NA,FALSE,1,TRUE,"N","P","N","14-745362-2024-04-07","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,5,7,".417",135,"San Diego Padres","/api/v1/teams/135",3,TRUE,FALSE,3,4,6,".400",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745362/content",NA,NA,NA
746251,"126a1c58-a187-414b-90d9-955cad0072e3","/api/v1.1/game/746251/feed/live","R","2024","2024-04-07T20:07:00Z","2024-04-07",NA,NA,FALSE,1,TRUE,"N","P","N","14-746251-2024-04-07","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,3,7,3,".700",111,"Boston Red Sox","/api/v1/teams/111",2,FALSE,FALSE,3,5,4,".556",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746251/content",NA,NA,NA
745032,"5c77afcb-aa8a-42b0-b602-a19caade36d5","/api/v1.1/game/745032/feed/live","R","2024","2024-04-07T23:10:00Z","2024-04-07",NA,NA,FALSE,1,TRUE,"N","P","N","14-745032-2024-04-07","2024","night",NA,9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,3,3,7,".300",117,"Houston Astros","/api/v1/teams/117",1,FALSE,FALSE,3,6,3,".667",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745032/content",NA,NA,NA
746654,"8520b2c0-6957-475b-a2fc-6e9563d3860f","/api/v1.1/game/746654/feed/live","R","2024","2024-04-08T21:10:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-746654-2024-04-08","2024","night","Guardians home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,4,1,9,".100",145,"Chicago White Sox","/api/v1/teams/145",4,TRUE,FALSE,4,8,2,".800",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/746654/content",NA,NA,NA
745761,"7d7c9bea-0d0c-40b6-9eff-9075e0a3efa1","/api/v1.1/game/745761/feed/live","R","2024","2024-04-08T22:05:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745761-2024-04-08","2024","night","Start time moved from 2:05pm",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,4,1,10,".091",146,"Miami Marlins","/api/v1/teams/146",7,TRUE,FALSE,4,9,2,".818",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/745761/content",NA,NA,NA
745520,"d9c5c674-418e-40b4-aecb-94cdd81e1e96","/api/v1.1/game/745520/feed/live","R","2024","2024-04-08T22:40:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745520-2024-04-08","2024","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,4,6,4,".600",116,"Detroit Tigers","/api/v1/teams/116",7,TRUE,FALSE,4,9,2,".818",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/745520/content",NA,NA,NA
746735,"c3f6d13f-bf1c-4857-8b9d-0c3ded46b824","/api/v1.1/game/746735/feed/live","R","2024","2024-04-08T22:40:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-746735-2024-04-08","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,4,6,3,".667",158,"Milwaukee Brewers","/api/v1/teams/158",10,TRUE,FALSE,4,6,4,".600",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746735/content",NA,NA,NA
744956,"7b73021f-6be0-4835-b8d1-03a17befdcfb","/api/v1.1/game/744956/feed/live","R","2024","2024-04-08T23:07:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-744956-2024-04-08","2024","night","Blue Jays home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,4,7,".364",136,"Seattle Mariners","/api/v1/teams/136",5,TRUE,FALSE,4,5,6,".455",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744956/content",NA,NA,NA
747142,"26d49517-1158-4bc4-9ceb-7ed8ff5e628e","/api/v1.1/game/747142/feed/live","R","2024","2024-04-08T23:20:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-747142-2024-04-08","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,4,4,6,".400",121,"New York Mets","/api/v1/teams/121",7,FALSE,FALSE,4,6,3,".667",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747142/content",NA,NA,NA
745925,"1a3c3929-563b-4558-9a8f-d11e151b356c","/api/v1.1/game/745925/feed/live","R","2024","2024-04-08T23:40:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745925-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,5,9,4,".692",119,"Los Angeles Dodgers","/api/v1/teams/119",2,FALSE,FALSE,4,3,5,".375",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/745925/content",NA,NA,NA
745194,"52b86ac8-24cf-4270-b5c0-fd6f4c789835","/api/v1.1/game/745194/feed/live","R","2024","2024-04-08T23:45:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745194-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,5,5,".500",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,4,5,6,".455",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/745194/content",NA,NA,NA
745034,"28e18778-e72b-422a-8896-170472473ddb","/api/v1.1/game/745034/feed/live","R","2024","2024-04-09T00:05:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745034-2024-04-08","2024","night",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,3,4,7,".364",117,"Houston Astros","/api/v1/teams/117",5,FALSE,FALSE,3,6,4,".600",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745034/content",NA,NA,NA
746569,"bc625b1f-0843-4b92-bd9f-579396b6eab5","/api/v1.1/game/746569/feed/live","R","2024","2024-04-09T00:40:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-746569-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,4,4,7,".364",109,"Arizona Diamondbacks","/api/v1/teams/109",7,TRUE,FALSE,4,3,8,".273",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/746569/content",NA,NA,NA
746252,"e2c85fea-dd26-4eb0-8ad4-c2ffa262824c","/api/v1.1/game/746252/feed/live","R","2024","2024-04-09T01:38:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-746252-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,4,5,6,".455",139,"Tampa Bay Rays","/api/v1/teams/139",7,TRUE,FALSE,4,6,4,".600",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746252/content",NA,NA,NA
745432,"2b6246eb-ed73-4f71-9af3-84603fefad41","/api/v1.1/game/745432/feed/live","R","2024","2024-04-09T01:40:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745432-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,4,6,4,".600",112,"Chicago Cubs","/api/v1/teams/112",9,TRUE,FALSE,5,6,7,".462",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745432/content",NA,NA,NA
745363,"3edb2bba-4171-497e-af8e-cc926346cde8","/api/v1.1/game/745363/feed/live","R","2024","2024-04-09T01:45:00Z","2024-04-08",NA,NA,FALSE,1,TRUE,"N","P","N","14-745363-2024-04-08","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,4,4,6,".400",120,"Washington Nationals","/api/v1/teams/120",1,FALSE,FALSE,4,4,7,".364",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745363/content",NA,NA,NA
745517,"7271e3d5-d35d-4970-8784-cbe0d10603f6","/api/v1.1/game/745517/feed/live","R","2024","2024-04-09T16:35:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745517-2024-04-09","2024","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,7,4,".636",116,"Detroit Tigers","/api/v1/teams/116",3,FALSE,FALSE,4,9,3,".750",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/745517/content",NA,NA,NA
746981,"8fa80eac-2388-45ed-a473-f4d9b0670014","/api/v1.1/game/746981/feed/live","R","2024","2024-04-09T18:10:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746981-2024-04-09","2024","day","Red Sox home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,6,4,".600",110,"Baltimore Orioles","/api/v1/teams/110",1,FALSE,FALSE,4,7,4,".636",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746981/content",NA,NA,NA
746653,"6cca51aa-8990-4ddb-8bc9-5c12c8e9f13c","/api/v1.1/game/746653/feed/live","R","2024","2024-04-09T22:10:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746653-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,2,9,".182",145,"Chicago White Sox","/api/v1/teams/145",5,FALSE,FALSE,4,8,3,".727",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/746653/content",NA,NA,NA
746732,"0ba6956d-578d-465f-afc6-6658993e44f4","/api/v1.1/game/746732/feed/live","R","2024","2024-04-09T22:40:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746732-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,4,7,3,".700",158,"Milwaukee Brewers","/api/v1/teams/158",5,FALSE,FALSE,4,6,5,".545",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746732/content",NA,NA,NA
745762,"613a1267-80a1-4560-ba33-0984705c2baf","/api/v1.1/game/745762/feed/live","R","2024","2024-04-09T23:05:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745762-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,1,11,".083",146,"Miami Marlins","/api/v1/teams/146",3,TRUE,FALSE,4,10,2,".833",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/745762/content",NA,NA,NA
744957,"fb554ab7-385e-4acd-9fd1-93bd08ea8ab2","/api/v1.1/game/744957/feed/live","R","2024","2024-04-09T23:07:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-744957-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,4,4,8,".333",136,"Seattle Mariners","/api/v1/teams/136",5,TRUE,FALSE,4,6,6,".500",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744957/content",NA,NA,NA
747138,"9d8a7409-c56e-4f87-8056-34f7a74e0650","/api/v1.1/game/747138/feed/live","R","2024","2024-04-09T23:20:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-747138-2024-04-09","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,4,4,7,".364",121,"New York Mets","/api/v1/teams/121",6,TRUE,FALSE,4,7,3,".700",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747138/content",NA,NA,NA
746326,"7bd3230f-d973-4e3d-bc47-b17fafd52ff2","/api/v1.1/game/746326/feed/live","R","2024","2024-04-09T23:40:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746326-2024-04-09","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,4,4,8,".333",117,"Houston Astros","/api/v1/teams/117",4,TRUE,FALSE,4,7,4,".636",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746326/content",NA,NA,NA
745924,"64412b15-4ea5-4917-bac0-f7f1ddcad32f","/api/v1.1/game/745924/feed/live","R","2024","2024-04-09T23:40:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745924-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,5,10,4,".714",119,"Los Angeles Dodgers","/api/v1/teams/119",3,FALSE,FALSE,4,3,6,".333",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/745924/content",NA,NA,NA
745195,"08b2346d-9a21-4df7-8733-cf06d173b5ff","/api/v1.1/game/745195/feed/live","R","2024","2024-04-09T23:45:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745195-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,4,5,6,".455",143,"Philadelphia Phillies","/api/v1/teams/143",3,TRUE,FALSE,4,6,6,".500",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/745195/content",NA,NA,NA
745030,"9aed4e80-799a-4030-ab5a-33beeb4c38cf","/api/v1.1/game/745030/feed/live","R","2024","2024-04-10T00:05:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745030-2024-04-09","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,4,4,7,".364",133,"Oakland Athletics","/api/v1/teams/133",3,FALSE,FALSE,4,6,5,".545",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745030/content",NA,NA,NA
746571,"76df8e7c-6dea-42e0-800f-78d61530d7b4","/api/v1.1/game/746571/feed/live","R","2024","2024-04-10T00:40:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746571-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,4,5,7,".417",109,"Arizona Diamondbacks","/api/v1/teams/109",2,FALSE,FALSE,4,3,9,".250",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/746571/content",NA,NA,NA
746250,"b4b4628f-47d0-4aeb-9c6a-b9b3513c8dab","/api/v1.1/game/746250/feed/live","R","2024","2024-04-10T01:38:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-746250-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,4,6,6,".500",139,"Tampa Bay Rays","/api/v1/teams/139",4,FALSE,FALSE,4,6,5,".545",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746250/content",NA,NA,NA
745357,"6ff79c23-0c80-4f6c-bd59-0b3fa9394fc4","/api/v1.1/game/745357/feed/live","R","2024","2024-04-10T01:45:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745357-2024-04-09","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,5,6,".455",120,"Washington Nationals","/api/v1/teams/120",3,FALSE,FALSE,4,4,8,".333",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745357/content",NA,NA,NA
745433,"1817a013-6fd6-4423-a75b-96d113d796e7","/api/v1.1/game/745433/feed/live","R","2024","2024-04-10T02:05:00Z","2024-04-09",NA,NA,FALSE,1,TRUE,"N","P","N","14-745433-2024-04-09","2024","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,7,4,".636",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,5,6,8,".429",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745433/content",NA,NA,NA
745923,"af059a03-737f-4afa-80bb-9852119d65ac","/api/v1.1/game/745923/feed/live","R","2024","2024-04-10T17:10:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745923-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,5,10,5,".667",119,"Los Angeles Dodgers","/api/v1/teams/119",3,TRUE,FALSE,4,4,6,".400",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/745923/content",NA,NA,NA
745196,"ba6e0646-6305-478e-91da-44cf623d1342","/api/v1.1/game/745196/feed/live","R","2024","2024-04-10T17:15:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745196-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,4,6,6,".500",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,4,6,7,".462",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/745196/content",NA,NA,NA
744950,"10bf5ae2-80c5-4b8b-8b67-4f47f524f5d2","/api/v1.1/game/744950/feed/live","R","2024","2024-04-10T19:07:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-744950-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,4,5,8,".385",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,4,6,7,".462",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744950/content",NA,NA,NA
746573,"82752e75-31bf-4144-b0a2-e3273fcab1fe","/api/v1.1/game/746573/feed/live","R","2024","2024-04-10T19:10:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746573-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,6,7,".462",109,"Arizona Diamondbacks","/api/v1/teams/109",3,FALSE,FALSE,4,3,10,".231",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/746573/content",NA,NA,NA
745355,"979e4d8c-ff97-44f1-9b99-e907e0449862","/api/v1.1/game/745355/feed/live","R","2024","2024-04-10T19:45:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745355-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,4,5,7,".417",120,"Washington Nationals","/api/v1/teams/120",7,TRUE,FALSE,4,5,8,".385",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745355/content",NA,NA,NA
746247,"3ad773cf-70a6-41e9-b023-c73093826542","/api/v1.1/game/746247/feed/live","R","2024","2024-04-10T20:07:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746247-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,4,7,6,".538",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,4,6,6,".500",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746247/content",NA,NA,NA
746655,"bb0e85bf-6f0a-4db0-8889-94fd3cfaac20","/api/v1.1/game/746655/feed/live","R","2024","2024-04-10T22:10:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746655-2024-04-10","2024","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,4,2,10,".167",145,"Chicago White Sox","/api/v1/teams/145",7,TRUE,FALSE,4,9,3,".750",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/746655/content",NA,NA,NA
745429,"c1a8e01d-0ffa-4fc0-8269-9ad3c2071b11","/api/v1.1/game/745429/feed/live","R","2024","2024-04-10T22:40:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745429-2024-04-10","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,7,5,".583",112,"Chicago Cubs","/api/v1/teams/112",10,TRUE,FALSE,5,7,8,".467",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745429/content",NA,NA,NA
746728,"d0dcfbb8-011d-447d-a90d-a26d21fdf701","/api/v1.1/game/746728/feed/live","R","2024","2024-04-10T22:40:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746728-2024-04-10","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,8,3,".727",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,4,6,6,".500",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746728/content",NA,NA,NA
745763,"e856aa8c-57c5-4fd4-8e38-976a812e6008","/api/v1.1/game/745763/feed/live","R","2024","2024-04-10T23:05:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745763-2024-04-10","2024","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,2,11,".154",146,"Miami Marlins","/api/v1/teams/146",2,FALSE,FALSE,4,10,3,".769",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/745763/content",NA,NA,NA
746980,"cfb71b14-28b6-48e4-b53f-0e808724079c","/api/v1.1/game/746980/feed/live","R","2024","2024-04-10T23:10:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746980-2024-04-10","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,7,4,".636",110,"Baltimore Orioles","/api/v1/teams/110",5,FALSE,FALSE,4,7,5,".583",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746980/content",NA,NA,NA
746323,"57558446-3756-4681-badf-cf8904d62b87","/api/v1.1/game/746323/feed/live","R","2024","2024-04-10T23:40:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-746323-2024-04-10","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,4,9,".308",117,"Houston Astros","/api/v1/teams/117",11,TRUE,FALSE,4,8,4,".667",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746323/content",NA,NA,NA
745024,"77b95197-78cf-4091-b798-e90699fb1c1b","/api/v1.1/game/745024/feed/live","R","2024","2024-04-11T00:05:00Z","2024-04-10",NA,NA,FALSE,1,TRUE,"N","P","N","14-745024-2024-04-10","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,4,4,8,".333",133,"Oakland Athletics","/api/v1/teams/133",6,TRUE,FALSE,4,7,5,".583",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745024/content",NA,NA,NA
