"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"TEX",4,5.1,0.25,0.083,0,0.375,0.75,0.5,0,0.5,0,85,1.5,3.38,2.31,4.6,3.42,0.1,0.377,0.625,0.148,0.398,0.125,0.375,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"DET",3,2.2,0.182,0.091,3.38,0.286,1,0.75,0,0.25,0.5,90.3,1.5,3.38,7.93,4.21,3.33,-0.1,0.28,0.727,0.113,0.528,0.125,0.375,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"LAD",6,5,0.158,0,1.8,0.2,0.769,0.375,0.063,0.563,0.111,89.5,0.8,3.6,4.83,4.99,4.05,-0.1,0.368,0.526,0.123,0.479,0.125,0.313,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"CLE",8,7.1,0.379,0.103,1.23,0.154,0.714,0.429,0.071,0.5,0.143,88.1,0.82,3.68,3.84,3.53,2.36,-0.1,0.436,0.586,0.122,0.361,0.143,0.286,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"MIA",7,6.2,0.207,0.034,1.35,0.3,0.789,0.55,0.2,0.25,0.2,87.6,1.2,4.05,4.48,3.68,2.96,0,0.34,0.655,0.115,0.448,0.048,0.381,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"ARI",7,8.2,0.25,0.175,2.08,0.286,0.902,0.304,0.304,0.391,0.222,93.1,1.73,4.15,6.55,5.14,4.74,-0.3,0.28,0.475,0.151,0.367,0.13,0.522,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"SFG",2,2,0.4,0,0,0.667,0.75,0.5,0.167,0.333,0,89.9,2,4.5,-0.57,0.96,1.1,0.1,0.353,0.6,0.206,0.5,0.167,0.667,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"SDP",5,6.2,0.324,0.029,4.05,0.611,1,0.524,0.143,0.333,0.429,83.4,2.25,5.4,6.88,2.64,1.97,-0.2,0.442,0.618,0.149,0.358,0.143,0.429,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"TOR",7,5.2,0.192,0.154,0,0.353,0.6,0.625,0.313,0.063,0,92.2,1.76,6.35,3.79,4.06,4.28,0,0.22,0.615,0.126,0.379,0.059,0.412,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"BOS",5,5.2,0.133,0.167,0,0.45,0.667,0.421,0.368,0.211,0,88.3,2.47,7.94,5.2,6.28,5.86,-0.1,0.273,0.567,0.044,0.405,0.05,0.55,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"STL",5,5.2,0.179,0.107,0,0.45,0.583,0.6,0.25,0.15,0,84.6,2.12,7.94,3.26,4.07,3.78,0.1,0.4,0.607,0.096,0.474,0,0.45,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"BAL",5,4,0.3,0.1,0,0.455,0.375,0.545,0.273,0.182,0,88.9,1.75,9,2.68,3.45,2.83,0.1,0.404,0.75,0.16,0.365,0,0.455,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"CHW",7,5,0.208,0.208,1.8,0.385,0.625,0.429,0.214,0.357,0.2,92.1,2.2,9,7.03,5.96,5.78,-0.3,0.328,0.667,0.135,0.356,0.143,0.5,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"LAA",3,2,0.2,0.1,0,0.571,0.6,0.571,0.143,0.286,0,96.6,2.5,9,2.93,4.46,3.86,0.1,0.15,0.6,0.095,0.524,0,0.714,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"PHI",5,4.1,0.19,0.19,2.08,0.417,0.465,0.385,0.154,0.462,0.167,85.5,2.31,10.38,7.36,6.48,5.74,-0.2,0.292,0.429,0.137,0.294,0.154,0.308,2023-04-01,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-03-31"
"KCR",7,7.1,0.379,0.103,0,0.267,1,0.4,0.267,0.333,0,91.8,0.95,0,1.66,2.7,2.35,0.1,0.227,0.517,0.136,0.436,0.067,0.533,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"MIN",8,7.2,0.28,0.12,0,0.067,1,0.533,0.133,0.333,0,89.4,0.52,0,2.78,3.78,3.45,0.2,0.375,0.56,0.154,0.473,0,0.533,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"MIL",6,6,0.182,0.045,0,0.235,1,0.647,0.176,0.176,0,86.8,0.83,0,2.6,3.37,2.74,0.1,0.34,0.682,0.096,0.398,0,0.294,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"NYM",10,10,0.297,0.027,0.9,0.25,1,0.48,0.04,0.48,0.083,90.4,0.8,0.9,2.83,3.37,2.33,0.3,0.299,0.541,0.109,0.36,0.08,0.4,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"TBR",6,7,0.172,0.103,0,0.238,0.875,0.476,0.19,0.333,0,84.5,1.14,1.29,3.29,4.82,4.46,0,0.295,0.621,0.12,0.435,0.048,0.238,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"SEA",9,11.2,0.113,0.094,0.77,0.293,0.783,0.452,0.214,0.333,0.071,87.3,1.54,1.54,4.8,5.53,5.11,0,0.303,0.491,0.15,0.452,0,0.429,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"CIN",9,9.2,0.171,0.171,0,0.043,0.714,0.333,0.19,0.476,0,84.9,0.72,1.86,4.05,5.64,5.72,0.2,0.232,0.629,0.124,0.401,0,0.174,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"TEX",6,9.1,0.179,0.077,0,0.31,0.833,0.517,0.069,0.414,0,88.9,1.29,1.93,2.9,4.87,4.08,0.1,0.31,0.59,0.107,0.4,0.069,0.483,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"ATL",8,8.2,0.143,0.114,1.04,0.2,0.93,0.577,0.115,0.308,0.125,91.2,1.15,2.08,5.16,5.08,4.73,0,0.346,0.686,0.154,0.395,0.038,0.462,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"LAD",7,8,0.133,0,1.13,0.16,0.833,0.346,0.115,0.538,0.071,88.8,0.63,2.25,4.06,5.11,4.42,-0.1,0.345,0.6,0.139,0.496,0.077,0.269,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"HOU",11,13,0.304,0.071,0.69,0.303,0.822,0.515,0.152,0.333,0.091,88.8,1.15,2.77,2.97,3.27,2.61,0.2,0.392,0.518,0.182,0.378,0.029,0.412,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"CLE",10,9.1,0.378,0.108,0.96,0.176,0.789,0.444,0.056,0.5,0.111,84.4,0.86,2.89,3.43,3.52,2.42,0,0.406,0.595,0.115,0.377,0.111,0.222,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"LAA",4,6,0.208,0.083,0,0.412,0.778,0.471,0.235,0.294,0,92.7,1.5,3,2.77,4.04,3.72,0.1,0.214,0.5,0.098,0.488,0,0.529,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"OAK",7,10.2,0.178,0.133,0.84,0.2,0.69,0.484,0.129,0.387,0.083,92.8,1.22,3.38,4.84,5.34,4.88,0,0.304,0.556,0.087,0.368,0,0.548,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"WSN",7,10,0.195,0.073,0.9,0.276,0.66,0.5,0.2,0.3,0.111,90.9,1.2,3.6,4.03,4.11,3.7,0.1,0.288,0.61,0.121,0.535,0.1,0.433,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"PIT",6,7.1,0.276,0.103,1.23,0.235,0.758,0.389,0.167,0.444,0.125,86,1.09,3.68,4.25,4.15,3.4,0.2,0.303,0.517,0.124,0.416,0,0.333,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"SDP",8,9.2,0.349,0.023,2.79,0.5,1,0.48,0.12,0.4,0.3,85.3,1.55,3.72,5.3,2.84,1.77,-0.1,0.459,0.581,0.173,0.339,0.12,0.44,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"COL",9,11.2,0.265,0.122,0,0.3,0.667,0.414,0.276,0.31,0,84.5,1.29,3.86,2.75,3.93,3.71,0.2,0.295,0.592,0.113,0.435,0,0.267,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"NYY",8,8.2,0.333,0.077,0,0.381,0.692,0.476,0.333,0.19,0,86.9,1.27,4.15,2.16,2.87,2.32,0.2,0.359,0.59,0.139,0.372,0,0.238,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"CHC",7,6,0.346,0.192,0,0.333,0.667,0.5,0.167,0.333,0,84.5,1.5,4.5,2.93,3.95,3.97,0.1,0.302,0.731,0.126,0.388,0,0.25,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"BOS",10,11.2,0.167,0.13,0,0.405,0.739,0.444,0.222,0.333,0,90,1.89,4.63,3.95,5.52,4.95,0,0.298,0.556,0.085,0.427,0.027,0.541,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"SFG",6,7.1,0.212,0.061,1.23,0.391,0.755,0.417,0.167,0.417,0.1,90.7,1.64,4.91,4.12,4.43,3.6,0,0.313,0.576,0.128,0.407,0.042,0.583,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"MIA",10,11.2,0.167,0.019,1.54,0.366,0.741,0.476,0.262,0.262,0.182,85.9,1.54,5.4,4.63,3.85,3.38,0,0.356,0.741,0.091,0.46,0.047,0.326,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"STL",9,9.2,0.196,0.13,0,0.387,0.667,0.645,0.226,0.129,0,84.6,1.86,5.59,3.43,4.07,3.85,0.2,0.368,0.63,0.108,0.486,0,0.387,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"BAL",12,9.2,0.239,0.065,1.86,0.296,0.53,0.448,0.241,0.31,0.222,89.4,1.34,5.59,5.71,4.44,3.23,-0.2,0.33,0.609,0.117,0.394,0.069,0.414,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"TOR",9,7.2,0.176,0.147,0,0.348,0.615,0.591,0.273,0.136,0,93.2,1.7,5.87,3.82,4.42,4.54,0,0.289,0.647,0.15,0.402,0.043,0.478,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"ARI",10,12.2,0.263,0.14,3.55,0.241,0.846,0.353,0.235,0.412,0.357,92.4,1.58,6.39,8.09,4.65,4.05,-0.4,0.28,0.474,0.169,0.394,0.176,0.559,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"DET",7,8.1,0.368,0.132,2.16,0.375,0.714,0.556,0.222,0.222,0.5,88.5,1.56,6.48,5.35,2.97,2.73,-0.1,0.259,0.605,0.11,0.403,0.111,0.333,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
"CHW",11,8,0.167,0.167,1.13,0.423,0.645,0.407,0.259,0.333,0.111,90.7,2.38,9,6.31,6.41,5.57,-0.3,0.339,0.595,0.144,0.365,0.074,0.444,2023-04-02,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-01"
